1817,1817,40,175895.05,2103.55,0.01,0.5,0.01,0.99,51205.71,608.74,50901.34,1313363.5,25.65
1817,1817,41,169279.77,2139.71,0.01,0.5,0.01,0.99,50596.98,635.53,50279.21,1262462.15,24.95
1817,1817,42,162323.77,2172.9,0.01,0.5,0.01,0.99,49961.44,664.35,49629.27,1212182.94,24.26
1817,1817,43,156226.92,2203.12,0.01,0.5,0.01,0.99,49297.09,690.32,48951.93,1162553.68,23.58
1817,1817,44,151715.36,2230.37,0.01,0.5,0.01,0.99,48606.77,709.35,48252.09,1113601.74,22.91
1817,1817,45,148528.43,2261.62,0.02,0.5,0.02,0.98,47897.42,723.82,47535.51,1065349.65,22.24
1817,1817,46,145560.1,2324.73,0.02,0.5,0.02,0.98,47173.6,747.44,46799.88,1017814.14,21.58
1817,1817,47,144080.83,2426.69,0.02,0.5,0.02,0.98,46426.16,775.41,46038.46,971014.26,20.92
1817,1817,48,144271.27,2567.48,0.02,0.5,0.02,0.98,45650.76,805.24,45248.14,924975.8,20.26
1817,1817,49,143948.08,2747.09,0.02,0.5,0.02,0.98,44845.51,847.74,44421.64,879727.66,19.62
1817,1817,50,143132.38,2951.18,0.02,0.5,0.02,0.98,43997.77,897.91,43548.82,835306.02,18.99
1817,1817,51,142339.13,3122.23,0.02,0.5,0.02,0.98,43099.86,935.15,42632.29,791757.2,18.37
1817,1817,52,140741.83,3245.88,0.02,0.5,0.02,0.98,42164.72,961.34,41684.04,749124.91,17.77
1817,1817,53,138212.97,3322.12,0.02,0.5,0.02,0.98,41203.37,978.61,40714.07,707440.87,17.17
1817,1817,54,135718.61,3350.95,0.02,0.5,0.02,0.98,40224.76,981.05,39734.23,666726.8,16.58
1817,1817,55,132994.84,3352.13,0.03,0.5,0.02,0.98,39243.7,976.83,38755.29,626992.57,15.98
1817,1817,56,129537.34,3404.63,0.03,0.5,0.03,0.97,38266.88,992.72,37770.52,588237.28,15.37
1817,1817,57,126522.36,3528.21,0.03,0.5,0.03,0.97,37274.16,1025.14,36761.59,550466.76,14.77
1817,1817,58,123583.24,3722.87,0.03,0.5,0.03,0.97,36249.02,1075.78,35711.13,513705.17,14.17
1817,1817,59,120030.15,3988.58,0.03,0.5,0.03,0.97,35173.24,1149.7,34598.39,477994.04,13.59
1817,1817,60,115774.94,4296.46,0.04,0.5,0.04,0.96,34023.55,1239.63,33403.73,443395.65,13.03
1817,1817,61,110339.66,4530.78,0.04,0.5,0.04,0.96,32783.92,1319.09,32124.37,409991.92,12.51
1817,1817,62,105199.5,4662.63,0.04,0.5,0.04,0.96,31464.82,1364.34,30782.65,377867.55,12.01
1817,1817,63,100143.95,4692.0,0.05,0.5,0.05,0.95,30100.48,1378.0,29411.48,347084.89,11.53
1817,1817,64,94641.66,4618.89,0.05,0.5,0.05,0.95,28722.48,1368.38,28038.29,317673.42,11.06
1817,1817,65,88797.87,4468.97,0.05,0.5,0.05,0.95,27354.1,1342.87,26682.66,289635.13,10.59
1817,1817,66,82867.7,4344.94,0.05,0.5,0.05,0.95,26011.23,1328.99,25346.73,262952.46,10.11
1817,1817,67,77004.54,4272.45,0.06,0.5,0.05,0.95,24682.24,1332.48,24016.0,237605.73,9.63
1817,1817,68,71071.26,4251.52,0.06,0.5,0.06,0.94,23349.76,1356.23,22671.64,213589.73,9.15
1817,1817,69,65166.13,4282.12,0.07,0.5,0.06,0.94,21993.53,1399.24,21293.91,190918.09,8.68
1817,1817,70,59416.21,4345.29,0.07,0.5,0.07,0.93,20594.29,1452.99,19867.79,169624.18,8.24
1817,1817,71,54125.74,4365.04,0.08,0.5,0.08,0.92,19141.3,1483.84,18399.38,149756.38,7.82
1817,1817,72,49197.99,4322.36,0.09,0.5,0.08,0.92,17657.46,1486.04,16914.43,131357.01,7.44
1817,1817,73,44550.37,4217.27,0.09,0.5,0.09,0.91,16171.41,1461.65,15440.59,114442.57,7.08
1817,1817,74,39992.59,4049.76,0.1,0.5,0.1,0.9,14709.76,1417.77,14000.88,99001.98,6.73
1817,1817,75,35440.27,3832.9,0.11,0.5,0.1,0.9,13291.99,1363.79,12610.1,85001.11,6.39
1817,1817,76,31276.88,3618.87,0.12,0.5,0.11,0.89,11928.2,1304.67,11275.87,72391.01,6.07
1817,1817,77,27505.4,3420.74,0.12,0.5,0.12,0.88,10623.53,1243.86,10001.6,61115.14,5.75
1817,1817,78,24079.54,3238.5,0.13,0.5,0.13,0.87,9379.67,1182.0,8788.67,51113.54,5.45
